,"ID","elevation","gridID","island","year",".geo","reference_new","reference_old","strata","upland_old","upland_new"
1032,101850,63,2291475,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.1810760709057,-17.383887930257387]}",777,777,777,0,0
1033,8458875,7,15353451,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.58127552998093,-18.054120963738967]}",777,777,777,0,0
1034,8072036,233,14887263,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.64343437336015,-18.03579533194292]}",777,777,777,0,0
1035,3177924,34,8488340,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.34870170292237,-17.70216103542093]}",777,777,777,0,0
1036,4757599,17,10599639,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.43781000482517,-17.815348761219994]}",777,777,777,0,0
1037,6420854,258,12752496,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.86765386827636,-17.924763562825746]}",777,777,777,0,0
1038,9728154,142,17054182,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.5868405104606,-18.147635584815802]}",777,777,777,0,0
1039,582871,78,4000383,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.01452841722994,-17.472821143385218]}",777,777,777,0,0
1040,5840,5,976480,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.1821540492466,-17.315975294777957]}",777,777,777,0,0
1041,4931855,24,10823738,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.33765242492774,-17.822625115021367]}",777,777,777,0,0
1042,457575,30,3678955,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.85390964442934,-17.4569209628563]}",777,777,777,0,0
1043,7544327,22,14234660,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.54048744180005,-18.00237800337368]}",777,777,777,0,0
1044,10361232,7,19028301,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.04659827287298,-18.247348581353066]}",777,777,777,0,0
1045,3242565,92,8574792,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.50895657532743,-17.710784862148486]}",777,777,777,0,0
1046,8009799,141,14813513,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.612442496058,-18.032022407749622]}",777,777,777,0,0
1047,834474,113,4562787,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.89702877806707,-17.50246554776116]}",777,777,777,0,0
1048,2430978,85,7480464,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.43888798316613,-17.654460493834193]}",777,777,777,0,0
1049,6760370,181,13199350,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.79812426528554,-17.947940097156035]}",777,777,777,0,0
1050,5951668,49,12134955,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.26695043778568,-17.894849663864576]}",777,777,777,0,0
1051,4636716,35,10442071,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.50329718903748,-17.80699442907769]}",777,777,777,0,0
1052,526338,72,3857750,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.84124339892327,-17.466353273339564]}",777,777,777,0,0
1053,849932,132,4598626,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.6197188498594,-17.505429988198756]}",777,777,777,0,0
1054,234646,10,2947878,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.87142679246966,-17.41919172092328]}",777,777,777,0,0
1055,7667356,4,14390840,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.57184321949768,-18.004533960055568]}",777,777,777,0,0
1056,5910552,45,12082402,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.28015567246223,-17.891885223426982]}",777,777,777,0,0
1057,1223474,11,5387903,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.69814177416305,-17.545854175984132]}",777,777,777,0,0
1058,103303,119,2301510,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.04417282160586,-17.38523540318357]}",777,777,777,0,0
1059,439155,350,3627867,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.2810585620282,-17.452070060322058]}",777,777,777,0,0
1060,4272362,20,9979042,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.4612560337407,-17.78327890557692]}",777,777,777,0,0
1061,852710,159,4604415,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.7692883446653,-17.50516049361353]}",777,777,777,0,0
1062,6593532,223,12978755,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.89002191885095,-17.936351829990897]}",777,777,777,0,0
1063,4797768,29,10650669,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.48210152261413,-17.81265381536764]}",777,777,777,0,0
1064,4263449,39,9966473,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.369991775156,-17.77815850845745]}",777,777,777,0,0
1065,43342,7,1886377,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.15897751491633,-17.363136847194227]}",777,777,777,0,0
1066,6551757,281,12925142,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.60327968016003,-17.934734862479473]}",777,777,777,0,0
1067,8350909,155,15223266,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.46287300125215,-18.053581974568488]}",777,777,777,0,0
1068,1346838,127,5626199,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.14954520443308,-17.55582547563786]}",777,777,777,0,0
1069,624332,74,4100292,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.0056350959171,-17.477941540504702]}",777,777,777,0,0
1070,8989937,11,16006464,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.30953058225293,-18.094275656939104]}",777,777,777,0,0
1071,6928821,18,13422118,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.3217522443988,-17.95656392388358]}",777,777,777,0,0
1072,9334865,10,16431139,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.40826000625952,-18.110984321223725]}",777,777,777,0,0
1073,1443725,375,5826308,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.2142239048897,-17.565796775291588]}",777,777,777,0,0
1074,850020,9,4598757,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.65690910262197,-17.50516049361353]}",777,777,777,0,0
1075,7465007,231,14130133,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.73128960814705,-17.99617962791325]}",777,777,777,0,0
1076,7376952,25,14013784,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.5528841927209,-17.99105923079378]}",777,777,777,0,0
1077,7682802,52,14410550,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.19508978933794,-18.008306884248867]}",777,777,777,0,0
1078,1280617,136,5497908,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.56959285700555,-17.55178305685932]}",777,777,777,0,0
1079,3809522,83,9348052,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.5205448424926,-17.750400566178158]}",777,777,777,0,0
1080,1923366,63,6718855,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.74718978867594,-17.614305800634042]}",777,777,777,0,0
1081,10227030,8,18470970,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.11154646791482,-18.2182431661476]}",777,777,777,0,0
1082,7384541,14,14023284,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.26398599734807,-17.99213720913471]}",777,777,777,0,0
1083,4345974,165,10074364,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.64289538418967,-17.7875908189407]}",777,777,777,0,0
1084,4552450,23,10334630,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.3578645188204,-17.797292624009188]}",777,777,777,0,0
1085,4594860,16,10387856,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.53492246132038,-17.798640096935372]}",777,777,777,0,0
1086,6021488,303,12224913,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.41921487844394,-17.89916157722834]}",777,777,777,0,0
1087,2438086,289,7489556,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.52252571039952,-17.64934009671471]}",777,777,777,0,0
1088,1595692,227,6126131,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.2153018832306,-17.58115796665004]}",777,777,777,0,0
1089,177150,44,2674896,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.0234217385427,-17.404369518735308]}",777,777,777,0,0
1090,396650,47,3516161,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.92909863371017,-17.448297136128758]}",777,777,777,0,0
1091,501922,10,3794716,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8654979115945,-17.46284984373149]}",777,777,777,0,0
1092,5146440,22,11102511,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.3357659628311,-17.83690832803886]}",777,777,777,0,0
1093,10846017,101,4,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.0628623537974,-16.459790997483637]}",777,777,777,0,0
1094,13270504,130,4,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.08819484480955,-16.546029264759113]}",777,777,777,0,0
1095,15131864,90,4,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.90898094562772,-16.613941900238544]}",777,777,777,0,0
1096,26037266,193,1,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.74458924863387,-17.00443955424531]}",777,777,777,0,0
1097,15096049,63,6,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.52315910538027,-16.606126557266705]}",777,777,777,0,0
1098,8293787,4,6,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.446353148588,-16.364389914310138]}",777,777,777,0,0
1099,12411659,106,4,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.07525910471827,-16.515306882042225]}",777,777,777,0,0
1100,12009655,59,6,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.2986701158788,-16.498598217757603]}",777,777,777,0,0
1101,4988103,38,7,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.53366939420442,-16.245542802221138]}",777,777,777,0,0
1102,14327890,158,6,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.3657742676025,-16.5805245716693]}",777,777,777,0,0
1103,13225524,284,4,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.26255784145718,-16.54252583515104]}",777,777,777,0,0
1104,20866132,110,8,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.99908654290675,-16.805283055756007]}",777,777,777,0,0
1105,14212818,87,4,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.0644793213088,-16.579716087913596]}",777,777,777,0,0
1106,19602324,18,5,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.37763202935287,-16.76863179216393]}",777,777,777,0,0
1107,16995893,3,6,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.48030946632775,-16.674308687331376]}",777,777,777,0,0
1108,16569647,38,6,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.29840062129352,-16.661372947240054]}",777,777,777,0,0
1109,14113184,2,2,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.83001903215364,-16.57836861498741]}",777,777,777,0,0
1110,20385112,23,5,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.37466758891532,-16.796389734443224]}",777,777,777,0,0
1111,16407621,64,2,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.61630982606158,-16.66218143099576]}",777,777,777,0,0
1112,12663561,73,6,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.38490838315425,-16.520966268332174]}",777,777,777,0,0
1113,4859418,30,10,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.67811849189087,-16.23934442676071]}",777,777,777,0,0
1114,21990876,286,8,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.98399484613356,-16.845707243541383]}",777,777,777,0,0
1115,14410259,69,4,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.01974322015968,-16.587261936300195]}",777,777,777,0,0
1116,5474723,15,7,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.5956531488087,-16.26225146650576]}",777,777,777,0,0
1117,7207552,38,6,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.60454647012148,-16.32396572652476]}",777,777,777,0,0
1118,23271658,59,3,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.96665278686822,-16.903918073952326]}",777,777,777,0,0
1119,13315821,132,4,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.008693942165,-16.548454716026228]}",777,777,777,0,0
1120,15891503,4,2,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.80792047616427,-16.641969337103077]}",777,777,777,0,0
1121,21280076,67,1,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.8583159636034,-16.833849481791006]}",777,777,777,0,0
1122,18576612,36,5,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.45821091033838,-16.73090255023091]}",777,777,777,0,0
1123,8810545,267,6,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.4350343760081,-16.382985040691423]}",777,777,777,0,0
1124,12708013,112,4,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.06259285921215,-16.526086665451658]}",777,777,777,0,0
1125,6759148,61,7,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.6031989971953,-16.30779605141062]}",777,777,777,0,0
1126,14752344,33,4,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.04372823824565,-16.599119698050572]}",777,777,777,0,0
1127,6949181,47,7,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.61263130767856,-16.314533416041513]}",777,777,777,0,0
1128,19898891,179,5,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.42479358176917,-16.778603091817658]}",777,777,777,0,0
1129,12700457,101,4,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.0747201155478,-16.525817170866418]}",777,777,777,0,0
1130,7115657,17,6,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.4094323904107,-16.322887748183817]}",777,777,777,0,0
1131,12114776,186,4,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.93943383375938,-16.506144066144202]}",777,777,777,0,0
1132,11971864,26,6,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.3574199354602,-16.496711755660954]}",777,777,777,0,0
1133,18599041,11,5,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.3539165058521,-16.733058506912798]}",777,777,777,0,0
1134,10833185,15,9,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.72770549557424,-16.45143666534132]}",777,777,777,0,0
1135,24525014,226,1,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.78582192017495,-16.95027114261289]}",777,777,777,0,0
1136,14721239,48,2,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.84564971809732,-16.599928181806277]}",777,777,777,0,0
1137,21074109,29,1,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.64245080082947,-16.828459590086283]}",777,777,777,0,0
1138,16660527,333,4,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.20838942982476,-16.665684860603832]}",777,777,777,0,0
1139,10839362,17,6,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.3283145202547,-16.456557062460803]}",777,777,777,0,0
1140,14425579,55,4,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.05343004331417,-16.587531430885434]}",777,777,777,0,0
1141,20073814,89,5,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.45928888867934,-16.784531972692847]}",777,777,777,0,0
1142,8879229,81,6,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.51453527865272,-16.384602008202833]}",777,777,777,0,0
1143,17486882,281,1,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.6338269741019,-16.70044966209926]}",777,777,777,0,0
1144,13171391,140,4,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.0003396100227,-16.54333431890676]}",777,777,777,0,0
1145,14365045,91,4,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.12834953800973,-16.58456699044784]}",777,777,777,0,0
1146,15542054,30,2,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.8502311260463,-16.629303091596995]}",777,777,777,0,0
1147,13043187,96,6,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.2800749894975,-16.535788470520146]}",777,777,777,0,0
1148,4495274,107,10,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.86164430443648,-16.223713740817033]}",777,777,777,0,0
1149,12107997,101,4,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.1701211987213,-16.503718614877087]}",777,777,777,0,0
1150,16476937,130,4,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.87394664954707,-16.662450925581]}",777,777,777,0,0
1151,25935019,69,8,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.91392625397225,-16.987461395375448]}",777,777,777,0,0
1152,26120885,130,1,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.74997914033855,-17.007403994682903]}",777,777,777,0,0
1153,20324850,5,5,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.5258540512326,-16.792616810249925]}",777,777,777,0,0
1154,10505518,306,6,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.48435188510626,-16.442812838613776]}",777,777,777,0,0
1155,15993907,145,9,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.82095062206588,-16.63415399413124]}",777,777,777,0,0
1156,6379556,54,10,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.7174647013353,-16.292973849222648]}",777,777,777,0,0
1157,11020801,41,4,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.05855044043363,-16.465989372944065]}",777,777,777,0,0
1158,16636161,40,2,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.76803527754936,-16.668918795626666]}",777,777,777,0,0
1159,20157684,78,5,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.53528636171586,-16.786418434789496]}",777,777,777,0,0
1160,18080358,77,1,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.82409015127843,-16.719853272236236]}",777,777,777,0,0
1161,6706120,48,7,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.6514385279525,-16.30537060014349]}",777,777,777,0,0
1162,12427144,106,4,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.1552989965333,-16.515037387456985]}",777,777,777,0,0
1163,7002025,196,7,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.51264881655607,-16.317767351064347]}",777,777,777,0,0
1164,10732738,70,6,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.26525278730952,-16.45359262202321]}",777,777,777,0,0
1165,20544805,8,5,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.40080856368314,-16.801779626147933]}",777,777,777,0,0
1166,9160273,7,6,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.4708771558445,-16.395112297027026]}",777,777,777,0,0
1167,10436620,22,6,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.34448419536886,-16.44200435485807]}",777,777,777,0,0
1168,7002030,185,7,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.51399628948224,-16.317767351064347]}",777,777,777,0,0
1169,25342260,206,8,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.92524502655215,-16.966171323141808]}",777,777,777,0,0
1170,14198648,173,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.3539165058521,-16.576212658305522]}",777,777,777,0,0
1171,16252395,0,9,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.8457441239076,-16.643047315444022]}",777,777,777,0,0
1172,7959737,18,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.5444491776139,-16.351454174218816]}",777,777,777,0,0
1173,26223893,113,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.9349468316206,-16.997432695029175]}",777,777,777,0,0
1174,17472220,120,1,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.78501343641926,-16.69856320000261]}",777,777,777,0,0
1175,8590689,60,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.58756831125163,-16.37328323562292]}",777,777,777,0,0
1176,23700688,25,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.93198239118306,-16.9074215035604]}",777,777,777,0,0
1177,19820017,15,1,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.61604033147637,-16.78372348893714]}",777,777,777,0,0
1178,15351817,30,2,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.78339646890782,-16.623104716136567]}",777,777,777,0,0
1179,14083405,45,4,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.00465152338649,-16.575673669135057]}",777,777,777,0,0
1180,15147691,124,4,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.085230404372,-16.6128639218976]}",777,777,777,0,0
1181,10938861,47,6,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.52450657830644,-16.457904535386987]}",777,777,777,0,0
1182,16607554,197,6,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.27225964652564,-16.662989914751478]}",777,777,777,0,0
1183,23400270,47,1,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.80118311153336,-16.909846954827515]}",777,777,777,0,0
1184,14662189,352,6,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.33747733615274,-16.592921322590144]}",777,777,777,0,0
1185,17574404,125,8,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.73659881688707,-16.691825835371716]}",777,777,777,0,0
1186,6918936,99,7,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.6560199359015,-16.31291644853009]}",777,777,777,0,0
1187,301481,111,11,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.86835189511228,-16.805822044926472]}",777,777,777,0,0
1188,19678618,38,5,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.4603668670203,-16.77024875967534]}",777,777,777,0,0
1189,21811286,25,1,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.63625242536904,-16.854600564854167]}",777,777,777,0,0
1190,16617186,7,9,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.84331867264046,-16.65625255012057]}",777,777,777,0,0
1191,20019278,4,3,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.08361343686056,-16.786687929374736]}",777,777,777,0,0
1192,12913148,145,4,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.04426722741613,-16.533632513838256]}",777,777,777,0,0
1193,11552500,93,4,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.97419863525482,-16.48566247766628]}",777,777,777,0,0
1194,10406649,52,6,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.4649482749693,-16.43957890359094]}",777,777,777,0,0
1195,14165582,83,2,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.6044520643112,-16.58214153918071]}",777,777,777,0,0
1196,17198025,142,2,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.61765729898775,-16.690208867860292]}",777,777,777,0,0
1197,12434358,101,4,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.04696217326847,-16.51638486038317]}",777,777,777,0,0
1198,6831086,128,13292650,"viti","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.4070876221083,-17.954138472616464]}",777,777,171,0,0
1199,774424,83,4431680,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.00806054718424,-17.495189193959803]}",777,777,171,0,0
1200,1168080,333,5277841,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8107905107916,-17.539655800523718]}",777,777,171,0,0
1201,10398585,11,19259542,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.9902739045587,-18.259475837688683]}",777,777,171,0,0
1202,2669636,72,7809989,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.40179213621383,-17.666857244755036]}",777,777,171,0,0
1203,6146882,73,12391099,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.30450459094368,-17.90347349059212]}",777,777,171,0,0
1204,19766692,28,1,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.58100603539572,-16.782106521425717]}",777,777,171,0,0
1205,23065414,18,1,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.67263419437586,-16.899067171418082]}",777,777,171,0,0
1206,25383766,114,1,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.77234719091314,-16.98099352532978]}",777,777,171,0,0
1207,19945115,42,5,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.6002345567577,-16.77806410264718]}",777,777,171,0,0
1208,14349173,4,4,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.93943383375938,-16.585914463374024]}",777,777,171,0,0
1209,22776977,279,1,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.77477264218027,-16.88801789342341]}",777,777,171,0,0
